playerId,playerName,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,tackles,tackles_won,blocks,interceptions,clearances,errors,passes_completed,passes_total_distance,passes_progressive_distance,progressive_passes,passes_into_final_third,passes_into_penalty_area,assists,passes_completed_short,passes_completed_medium,passes_completed_long,Market Value,birth_date,age,height_cm
11113,Sebastian Szymanski,19,Poland,CM,Sebastian Szymański,174cm,58kg,(Age: 26-036d),2.5,54.667,19.0,34.4,2.403,0.83,0.047,0.13,,0.0,0.0,,44.333,,15.667,,,,,,,,,5.0,,,,6222727,,,
13850,Grzegorz Krychowiak,10,Poland,DM,Grzegorz Krychowiak,186cm,84kg,,5.0,50.0,17.5,33.75,2.69,0.895,0.08,0.21,,1.333,1.667,,17.5,,27.5,,,,,,,,,2.333,,,,16181818,,,
12766,Bartosz Bereszynski,18,Poland,LB,Bartosz Bereszyński,182cm,78kg,(Age: 32-338d),0.25,8.5,1.0,15.45,0.312,0.037,0.083,0.333,20.875,0.0,0.0,57.25,36.75,34.5,37.5,81.25,0.5,1197.5,17700.25,7289.75,118.75,88.25,20.25,1.25,683.0,398.25,67.5,7863636,,,
8042,Wojciech Szczesny,1,Poland,GK,Wojciech Szczęsny,195cm,87kg,(Age: 35-058d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,1.25,7.75,1.25,754.5,19673.75,12783.5,0.25,5.25,0.0,0.25,134.0,386.25,231.75,27454545,,,
7535,Karol Swiderski,16,Poland,CF,Karol Świderski,184cm,73kg,(Age: 28-143d),9.0,72.0,36.0,50.0,2.64,1.32,0.14,0.28,17.1,0.25,0.5,25.0,10.0,12.0,3.0,7.0,0.0,441.0,7085.0,1517.0,59.0,31.0,22.0,2.75,222.0,165.0,38.0,3440000,,,
3890,Youssouf Fofana,13,France,CM,Youssouf Fofana,184cm,69kg,(Age: 26-156d),0.25,21.75,4.0,22.075,1.16,0.26,0.018,0.062,24.95,0.0,0.0,50.0,30.0,23.75,22.0,13.0,1.0,748.75,13139.0,3693.0,109.0,89.75,15.25,2.25,339.75,316.25,74.0,9554166,,,
3870,Kylian Mbappé,10,France,LW,Kylian Mbappé,178cm,73kg,(Age: 26-177d),26.5,112.75,55.75,50.225,4.467,2.265,0.212,0.425,15.225,2.75,3.0,7.5,4.0,4.75,4.0,4.75,0.25,765.25,9832.0,2025.5,85.75,47.75,42.5,9.0,495.0,173.5,33.75,167500000,,,
10756,Jordan Veretout,15,France,CM,Jordan Veretout,176cm,66kg,(Age: 32-106d),6.25,29.5,8.75,29.625,1.095,0.335,0.073,0.217,24.6,4.0,4.5,38.5,23.75,23.5,26.25,32.0,1.75,1313.75,25805.0,8024.0,202.0,166.5,18.0,3.25,473.5,637.0,187.0,25916666,,,
1675,Raphael Varane,4,France,RCB,Raphaël Varane,194cm,83kg,(Age: 32-051d),1.75,14.0,2.75,18.475,0.492,0.092,0.13,0.75,10.6,0.0,0.0,28.25,17.0,24.25,29.25,115.25,1.0,1399.5,29055.0,9579.25,71.75,80.25,1.0,0.5,412.25,769.25,206.0,68250000,,,
8583,Theo Hernandez,22,France,LB,Theo Hernández,184cm,78kg,(Age: 27-252d),4.75,40.25,12.0,28.75,1.365,0.4,0.103,0.35,21.475,0.25,0.5,52.75,34.0,25.0,33.25,49.25,3.25,1378.25,21368.5,6884.0,116.25,91.75,31.75,3.75,777.5,474.5,89.75,29846153,,,
1965,Alphonse Areola,23,France,GK,Alphonse Areola,192cm,87kg,(Age: 32-108d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,3.0,746.0,18222.0,12486.0,0.0,12.0,1.0,0.0,272.0,254.0,204.0,15000000,,,
113,Olivier Giroud,9,France,CF,Olivier Giroud,192cm,87kg,(Age: 38-258d),6.25,40.25,15.25,37.65,3.33,1.258,0.14,0.357,11.6,0.5,0.5,7.5,4.5,9.25,3.25,12.25,0.0,215.0,2303.0,306.75,11.0,8.25,4.75,1.75,143.25,34.75,5.75,10227272,1986-09-30,38,192
158,Mattéo Guendouzi,6,France,CM,Mattéo Guendouzi,185cm,68kg,(Age: 26-062d),1.5,23.5,9.0,39.85,0.877,0.348,0.05,0.11,20.975,0.0,0.0,36.0,21.25,19.75,24.0,26.0,1.5,1294.25,22651.25,6199.25,192.75,145.5,28.75,2.0,576.0,547.5,133.25,26750000,,,
8054,Adrien Rabiot,14,France,CM,Adrien Rabiot,188cm,71kg,(Age: 30-073d),1.75,21.5,7.0,34.05,0.957,0.32,0.115,0.293,17.4,0.0,0.0,54.5,34.0,27.75,26.25,27.25,0.5,1033.75,15866.25,3926.0,107.5,88.75,13.75,1.5,549.0,378.75,63.75,34954545,,,
3878,Axel Disasi,3,France,RCB,Axel Disasi,190cm,86kg,(Age: 27-096d),1.667,17.667,3.333,18.867,0.677,0.137,0.097,0.5,11.333,0.0,0.0,34.333,22.667,29.0,26.0,79.333,0.333,1382.667,28055.333,9902.333,107.0,100.0,6.667,0.0,405.667,792.333,170.0,8950000,,,
4712,Marcus Thuram,26,France,LW,Marcus Thuram,189cm,78kg,(Age: 27-313d),7.5,50.75,21.5,41.625,2.562,1.05,0.125,0.302,13.825,1.0,1.25,25.25,16.25,19.0,10.5,12.5,0.25,396.0,5052.5,1257.75,47.25,24.25,14.0,3.0,259.5,98.5,11.75,20625000,,,
1789,Jules Kounde,5,France,RB,Jules Koundé,178cm,69kg,(Age: 26-215d),1.25,17.5,3.75,20.275,0.58,0.125,0.073,0.3,12.75,0.0,0.0,34.5,18.75,29.25,33.5,122.25,2.75,1730.0,31651.5,11671.5,141.5,113.0,8.25,1.0,696.0,832.5,173.5,26843750,,,
61,Hugo Lloris,1,France,GK,Hugo Lloris,188cm,78kg,(Age: 38-171d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.667,15.667,3.0,709.667,17272.333,11612.0,0.0,11.667,0.333,0.0,227.667,278.667,195.333,18590909,,,
4622,Kingsley Coman,20,France,RW,Kingsley Coman,178cm,71kg,(Age: 29-002d),5.25,41.5,18.25,45.45,2.487,1.11,0.133,0.288,16.95,0.0,0.0,14.5,8.25,16.25,5.25,3.5,0.0,586.75,8991.25,1650.75,65.25,21.25,38.25,4.75,324.25,198.75,40.25,54230769,,,
4194,Randal Kolo Muani,12,France,CF,Randal Kolo Muani,187cm,73kg,(Age: 26-192d),10.5,57.0,25.5,44.9,1.715,0.765,0.185,0.41,12.65,0.0,0.0,25.0,14.0,14.5,7.0,28.5,0.0,383.0,4720.0,858.5,34.0,20.0,10.5,4.0,247.0,91.0,11.5,4231818,,,
4012,Eduardo Camavinga,25,France,CM,Eduardo Camavinga,182cm,68kg,(Age: 22-217d),1.333,17.667,5.667,33.067,0.827,0.277,0.093,0.26,21.833,0.0,0.0,85.0,52.333,27.333,24.667,21.333,0.667,1013.667,17424.0,4016.333,120.0,94.667,8.0,1.667,463.667,436.333,88.333,39833333,2002-11-10,22,182
3968,Steve Mandanda,16,France,GK,Steve Mandanda,185cm,82kg,(Age: 40-079d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,1.25,5.25,3.75,632.0,17184.75,12575.75,0.25,8.75,0.5,0.0,108.75,338.0,184.0,2418181,1985-03-28,40,187
1534,Antoine Griezmann,7,France,AM,Antoine Griezmann,175cm,67kg,(Age: 34-086d),8.333,55.667,23.0,40.267,2.2,0.887,0.133,0.327,15.3,0.333,0.667,33.333,18.0,20.0,10.333,16.333,0.333,878.667,11710.333,2113.0,80.0,48.667,24.667,5.0,536.0,218.0,51.333,97384615,1991-03-21,34,176
3888,Aurélien Tchouaméni,8,France,CM,Aurélien Tchouaméni,185cm,74kg,(Age: 25-139d),1.667,40.0,8.667,26.9,1.407,0.347,0.03,0.16,20.833,0.0,0.0,81.0,42.333,29.667,58.0,33.333,0.333,1300.0,22865.0,6818.667,178.333,140.333,18.333,2.333,569.333,590.667,114.0,18041666,2000-01-27,25,188
1532,Ousmane Dembele,11,France,RW,Ousmane Dembélé,178cm,60kg,(Age: 28-031d),5.0,46.667,15.0,32.333,2.613,0.813,0.113,0.3,17.7,0.0,0.0,20.333,13.333,10.333,7.333,3.333,0.333,732.333,10710.0,2360.333,79.0,39.0,43.0,7.0,426.0,222.667,48.0,70083333,,,
1895,William Saliba,17,France,RCB,William Saliba,193cm,76kg,(Age: 24-083d),0.25,8.667,1.667,13.4,0.347,0.053,0.057,0.5,11.8,0.0,0.0,29.333,16.667,18.0,31.667,67.0,1.0,1560.667,28548.667,9340.667,119.667,107.667,5.0,0.0,598.667,813.667,127.667,17200000,,,
5097,Ibrahima Konaté,24,France,RCB,Ibrahima Konaté,193cm,83kg,(Age: 26-021d),0.5,5.5,1.25,18.275,0.38,0.092,0.083,0.415,9.675,0.0,0.0,19.25,13.0,14.25,21.75,55.5,0.5,559.25,10248.75,4001.5,51.5,40.5,3.5,0.25,203.25,299.25,46.0,27772727,,,
4606,Dayot Upamecano,18,France,LCB,Dayot Upamecano,188cm,78kg,(Age: 26-231d),0.5,12.0,3.0,23.675,0.547,0.123,0.04,0.175,13.05,0.0,0.0,44.25,29.75,23.75,35.25,70.0,2.25,1592.25,31925.75,12076.25,145.75,140.5,8.75,1.75,498.25,879.25,199.5,44090909,,,
4613,Benjamin Pavard,2,France,RB,Benjamin Pavard,182cm,64kg,(Age: 29-079d),1.0,16.0,4.25,26.925,0.61,0.16,0.043,0.142,18.05,0.0,0.0,35.25,22.25,28.0,46.0,82.5,1.0,1678.5,28443.25,9860.75,167.75,147.25,24.75,1.25,794.25,699.25,145.75,34076923,,,
4607,Lucas Hernández,21,France,LB,Lucas Hernández,183cm,76kg,(Age: 29-121d),0.25,4.25,1.0,24.575,0.287,0.07,0.05,0.25,14.775,0.0,0.0,36.0,24.0,17.25,19.0,39.5,0.25,1011.25,17434.5,6333.5,89.75,80.0,10.25,1.0,437.25,481.25,72.0,49066666,,,
13819,Mitchell Duke,15,Australia,CF,Mitchell Duke,182cm,81kg,(Age: 34-148d),4.25,30.5,11.0,37.4,2.64,0.965,0.065,0.19,,0.0,0.25,,,,,,,,,,,,,,,,,596875,,,
4739,Ajdin Hrustic,10,Australia,CM,Ajdin Hrustic,183cm,73kg,(Age: 28-345d),2.5,44.0,11.5,26.5,2.765,0.735,0.06,0.225,24.0,0.0,0.5,24.5,14.5,14.5,12.0,9.5,0.0,570.5,10596.0,3356.5,74.0,60.5,16.5,1.0,266.5,213.5,79.5,1231818,,,
13812,Joel King,24,Australia,LB,Joel King,175cm,69kg,(Age: 24-228d),0.0,4.0,0.5,12.5,0.335,0.062,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,315000,,,
13827,Danny Vukovic,18,Australia,GK,Danny Vukovic,188cm,83kg,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,6.0,0.0,602.0,17686.0,14156.0,0.0,13.0,0.0,0.0,111.0,268.0,218.0,810000,,,
13811,Nathaniel Atkinson,3,Australia,RB,Nathaniel Atkinson,181cm,72kg,(Age: 26-002d),1.0,11.333,4.0,34.6,0.967,0.32,0.113,0.377,,0.0,0.0,,,,,,,,,,,,,,,,,493750,,,
13823,Craig Goodwin,23,Australia,LM,Craig Goodwin,193cm,83kg,(Age: 33-181d),5.75,45.25,18.25,39.4,2.228,0.902,0.09,0.23,,1.75,2.25,,,,,,,,,,,,,,,,,1000000,,,
13824,Kye Rowles,4,Australia,LCB,Kye Rowles,183cm,89kg,(Age: 26-356d),0.5,6.0,1.25,18.725,0.28,0.062,0.105,0.443,,0.0,0.0,,20.5,,40.5,,,,,,,,,1.0,,,,360714,,,
13109,Awer Mabil,11,Australia,LW,Awer Mabil,179cm,64kg,(Age: 29-273d),4.5,41.0,15.0,40.2,1.97,0.775,0.09,0.25,,0.0,0.0,,11.5,,11.0,,,,,,,,,4.0,,,,1820000,,,
6967,Riley McGree,14,Australia,CF,Riley McGree,178cm,72kg,(Age: 26-225d),1.667,16.333,5.333,33.767,1.78,0.59,0.103,0.313,20.067,0.0,0.0,12.667,8.333,8.0,9.667,6.667,0.0,292.0,4552.667,1138.333,38.0,30.0,7.0,0.667,149.0,100.333,24.0,750000,,,
8854,Jackson Irvine,22,Australia,CM,Jackson Irvine,179cm,69kg,(Age: 32-100d),2.25,28.0,6.75,22.325,1.052,0.235,0.062,0.243,13.3,0.0,0.0,64.0,27.25,34.0,40.5,60.0,0.0,1021.5,16182.0,5732.5,176.0,121.0,29.5,2.25,525.5,372.5,78.0,2588888,,,
13816,Thomas Deng,20,Australia,RCB,Thomas Deng,179cm,72kg,(Age: 28-087d),0.333,2.5,0.5,16.65,0.245,0.025,0.165,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,696428,,,
435,Mathew Ryan,1,Australia,GK,Mathew Ryan,184cm,73kg,(Age: 33-068d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,8.5,1.0,773.0,19660.0,12784.0,0.0,5.5,0.5,0.0,165.0,386.5,217.0,7500000,,,
13826,Cammy Devlin,17,Australia,DM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237500,,,
13817,Jamie Maclaren,9,Australia,CF,Jamie Maclaren,178cm,69kg,(Age: 31-321d),16.75,82.75,34.75,44.65,4.255,1.893,0.155,0.36,,3.25,3.75,,,,,,,,,,,,,,,,,1002777,,,
9290,Bailey Wright,8,Australia,RCB,Bailey Wright,175cm,84kg,(Age: 32-322d),2.0,16.5,5.0,31.25,0.525,0.155,0.15,0.48,,0.0,0.0,,23.5,,31.5,,,,,,,,,0.5,,,,1200000,,,
13818,Andrew Redmayne,12,Australia,GK,Andrew Redmayne,194cm,83kg,(Age: 36-153d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,635714,1989-01-13,36,194
13821,Keanu Baccus,26,Australia,DM,Keanu Baccus,176cm,67kg,(Age: 27-008d),1.5,24.25,5.75,24.1,1.223,0.285,0.062,0.272,,0.0,0.0,,,,,,,,,,,,,,,,,333333,,,
7478,Milos Degenek,2,Australia,RB,Miloš Degenek,187cm,79kg,(Age: 31-048d),0.5,11.0,1.0,9.1,0.44,0.04,0.0,0.0,12.4,0.0,0.0,31.0,18.0,32.0,36.0,106.0,0.0,1068.0,20843.0,8578.0,68.0,73.0,2.0,0.0,356.0,572.0,129.0,2866666,,,
13825,Garang Kuol,21,Australia,CF,Garang Kuol,,,(Age: 20-273d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Aaron Mooy,13,Australia,CM,Aaron Mooy,180cm,74kg,,3.5,31.5,10.5,33.75,2.01,0.74,0.115,0.315,20.9,0.0,0.0,37.0,16.0,36.0,14.5,32.0,1.0,818.0,12922.0,3701.0,158.0,87.0,26.0,1.0,459.0,245.0,81.0,10562500,,,
13815,Mathew Leckie,7,Australia,RM,Mathew Leckie,180cm,78kg,(Age: 34-131d),3.667,23.0,9.333,43.633,1.71,0.703,0.097,0.24,12.55,0.0,0.0,16.0,11.0,9.0,14.667,12.5,0.0,199.5,2893.5,708.0,24.0,17.0,10.0,1.667,124.0,57.0,11.5,2244444,,,
8257,Harry Souttar,19,Australia,RCB,Harry Souttar,198cm,78kg,(Age: 26-236d),1.25,18.0,4.667,24.167,0.583,0.143,0.067,0.2,9.6,0.0,0.0,35.0,24.667,29.5,38.333,151.5,1.0,1142.5,24996.0,11040.0,71.5,89.0,3.0,1.25,319.0,630.5,188.0,3116666,,,
13822,Jason Cummings,25,Australia,CF,Jason Cummings,178cm,69kg,(Age: 29-318d),5.25,34.667,15.0,42.733,3.073,1.31,0.097,0.197,,1.0,1.5,,,,,,,,,,,,,,,,,662500,,,
13820,Aziz Behich,16,Australia,LB,Aziz Behich,172cm,66kg,(Age: 34-181d),0.0,11.0,2.5,26.05,0.34,0.08,0.0,0.0,,0.0,0.0,,21.5,,27.0,,,,,,,,,2.0,,,,1195833,,,
14054,Marco Tilio,6,Australia,RW,Marco Tilio,165cm,63kg,(Age: 23-296d),2.5,30.0,13.5,45.1,2.65,1.21,0.08,0.19,,0.0,0.0,,,,,,,,,,,,,,,,,96428,,,
13813,Fran Karacic,5,Australia,RB,Fran Karačić,185cm,74kg,(Age: 29-034d),0.75,8.0,2.0,25.0,0.835,0.235,0.0,0.0,22.55,0.25,0.25,14.5,6.5,10.0,17.0,29.0,0.0,464.5,8651.0,3601.0,45.0,41.0,15.0,0.667,201.0,185.5,65.0,1580000,,,
7443,Christian Eriksen,10,Denmark,CM,Christian Eriksen,177cm,67kg,(Age: 33-121d),1.75,25.5,9.5,37.125,2.315,0.86,0.068,0.178,23.575,0.0,0.0,13.75,6.75,9.5,7.5,10.75,0.25,564.25,9913.0,3140.5,73.5,64.5,16.25,2.0,271.75,199.25,73.0,66000000,1992-02-14,33,182
5962,Oliver Christensen,16,Denmark,GK,Oliver Christensen,190cm,82kg,(Age: 26-085d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.667,,0.333,,,,,,,,,0.0,,,,820000,1999-03-22,26,190
12009,Jens Stryger Larsen,17,Denmark,RB,Jens Stryger Larsen,180cm,73kg,(Age: 34-114d),1.0,15.0,6.25,39.775,0.7,0.302,0.058,0.168,18.2,0.0,0.0,22.75,13.0,18.75,18.5,58.0,0.25,934.0,14542.0,6507.0,105.75,76.75,28.0,2.0,519.25,323.75,63.0,3255555,,,
4882,Robert Skov,24,Denmark,RW,Robert Skov,183cm,78kg,(Age: 29-026d),2.5,47.5,12.5,25.1,2.345,0.58,0.045,0.18,22.95,0.0,0.0,30.0,19.0,17.5,17.5,25.0,0.5,655.0,11079.5,3351.5,69.0,42.5,24.0,3.5,331.0,237.5,66.5,9375000,,,
11967,Victor Nelsson,3,Denmark,LCB,Victor Nelsson,185cm,74kg,(Age: 26-244d),0.667,13.667,5.333,40.833,0.417,0.163,0.06,0.13,,0.0,0.0,,17.667,,36.333,,,,,,,,,0.0,,,,3605555,,,
12022,Andreas Cornelius,21,Denmark,CF,Andreas Cornelius,193cm,78kg,(Age: 32-091d),7.75,44.0,16.75,36.85,2.397,0.925,0.155,0.387,13.6,0.0,0.0,8.0,3.25,6.667,2.0,24.0,0.333,275.667,3849.667,681.0,29.667,21.333,5.667,2.75,165.333,76.667,14.667,6545454,,,
4737,Jesper Lindström,25,Denmark,RW,Jesper Lindstrøm,180cm,63kg,(Age: 25-106d),6.0,52.333,16.667,31.267,2.483,0.78,0.107,0.347,17.1,0.0,0.0,28.0,14.667,30.0,18.667,11.0,1.0,413.0,5975.0,1580.0,43.0,26.0,16.0,5.667,224.0,126.0,29.0,3506250,,,
200,Kasper Schmeichel,1,Denmark,GK,Kasper Schmeichel,189cm,83kg,(Age: 38-222d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.25,10.75,1.75,915.75,26787.75,18255.75,1.25,8.5,0.25,0.0,120.5,439.25,353.5,9409090,,,
4053,Kasper Dolberg,12,Denmark,CF,Kasper Dolberg,186cm,82kg,(Age: 27-252d),7.667,38.333,18.0,46.467,1.973,0.907,0.16,0.333,14.533,1.333,1.333,8.333,4.0,14.667,7.333,20.0,0.333,214.667,2850.667,355.667,15.667,9.667,5.0,2.333,126.333,63.667,6.0,18923076,,,
8099,Rasmus Kristensen,13,Denmark,RWB,Rasmus Kristensen,176cm,69kg,(Age: 27-339d),2.5,20.0,6.75,34.225,0.958,0.34,0.07,0.227,13.9,0.0,0.5,14.0,19.0,10.0,26.0,11.0,0.0,285.0,3960.0,1116.0,22.0,14.0,10.0,2.25,171.0,85.0,15.0,5207692,,,
1536,Martin Braithwaite,9,Denmark,CF,Martin Braithwaite,180cm,77kg,(Age: 34-010d),4.0,31.5,12.0,36.65,1.8,0.665,0.12,0.32,13.65,0.0,1.0,10.5,5.5,6.0,5.0,8.0,0.0,237.0,3014.5,498.0,31.0,14.5,7.0,1.5,160.5,47.0,10.0,8958333,,,
5063,Mathias Jensen,7,Denmark,CM,Mathias Brems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266666,,,
2073,Joachim Andersen,2,Denmark,RCB,Joachim Andersen,190cm,74kg,(Age: 29-015d),0.667,10.333,2.333,23.533,0.423,0.083,0.06,0.443,15.933,0.0,0.0,26.667,17.0,23.0,30.333,116.667,2.0,1571.667,34603.667,12048.0,91.333,112.667,6.333,1.333,383.0,923.667,251.0,16791666,,,
4948,Frederik Rönnow,22,Denmark,GK,Frederik Rønnow,188cm,76kg,(Age: 32-315d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,3.667,0.333,232.0,6744.667,5173.0,0.0,6.667,0.667,0.0,41.667,108.333,81.0,2540000,,,
5065,Christian Nörgaard,15,Denmark,DM,Christian Nørgaard,185cm,69kg,(Age: 31-097d),1.0,23.667,4.667,19.6,0.82,0.16,0.037,0.127,18.067,0.0,0.0,82.667,51.0,38.333,51.667,46.333,0.667,1285.667,22035.333,7757.667,172.667,134.333,16.333,2.333,596.333,545.667,108.667,3745454,,,
8578,Simon Kjaer,4,Denmark,RCB,Simon Kjær,190cm,86kg,(Age: 36-081d),0.0,9.0,1.333,16.4,0.533,0.087,0.0,0.0,10.8,0.0,0.0,29.0,17.0,26.333,22.0,72.0,0.0,774.667,15799.667,5775.333,43.667,44.333,2.0,0.667,244.667,414.0,106.0,8770000,,,
1823,Daniel Wass,18,Denmark,CM,Daniel Wass,181cm,73kg,(Age: 36-015d),2.0,27.0,7.333,26.867,1.08,0.297,0.06,0.227,22.467,0.333,0.333,39.667,23.0,22.667,30.333,59.667,0.333,1014.0,16136.667,5534.667,102.0,85.0,15.0,2.667,504.333,390.667,72.333,11000000,,,
12779,Mikkel Damsgaard,14,Denmark,LW,Mikkel Damsgaard,176cm,68kg,(Age: 24-347d),3.5,37.0,13.667,30.5,1.8,0.573,0.077,0.2,20.45,0.0,0.0,34.5,23.667,28.0,17.667,12.0,0.0,354.0,5208.5,1645.5,54.5,38.5,15.5,4.0,205.0,107.5,22.5,7354166,,,
8324,Joakim Maehle,5,Denmark,LWB,Joakim Mæhle,185cm,76kg,(Age: 28-026d),0.5,18.0,4.75,27.575,1.088,0.287,0.035,0.125,18.6,0.0,0.0,27.5,17.0,20.5,24.0,21.0,0.5,799.25,12559.0,4654.25,88.25,57.75,25.0,2.5,429.25,296.25,51.25,8785714,,,
7580,Jonas Wind,19,Denmark,CF,Jonas Wind,190cm,82kg,(Age: 26-128d),8.25,51.5,19.5,38.175,3.138,1.195,0.122,0.348,14.5,2.5,2.5,10.0,5.5,8.0,4.5,13.0,0.0,244.0,3574.0,1308.0,57.0,38.0,14.0,3.25,136.0,82.0,15.0,2987500,,,
395,Pierre-Emile Höjbjerg,23,Denmark,CM,Pierre Højbjerg,185cm,81kg,(Age: 29-314d),2.0,36.0,11.75,35.5,1.117,0.36,0.07,0.175,23.1,0.0,0.0,81.75,48.5,51.75,50.5,51.0,0.75,1922.75,32471.75,9211.25,220.75,200.0,24.25,2.5,912.75,778.25,166.25,22071428,,,
11854,Alexander Bah,26,Denmark,RB,Alexander Bah,183cm,76kg,(Age: 27-188d),2.25,23.0,9.0,41.9,1.365,0.625,0.125,0.25,,0.0,0.0,,39.5,,38.0,,,,,,,,,4.25,,,,1867500,,,
92,Andreas Christensen,6,Denmark,MCB,Andreas Christensen,188cm,73kg,(Age: 29-066d),0.0,3.75,0.5,9.533,0.215,0.025,0.0,0.0,15.033,0.0,0.0,18.25,9.75,12.25,20.5,48.25,0.5,968.0,17957.0,5948.75,58.5,59.0,2.25,0.0,343.5,532.75,76.5,32000000,,,
9089,Andreas Skov Olsen,11,Denmark,RM,Andreas Skov Olsen,187cm,76kg,(Age: 25-168d),2.0,19.5,7.25,36.125,2.015,0.762,0.09,0.21,17.325,0.0,0.0,14.75,9.75,11.25,4.5,12.75,0.0,333.0,5036.25,1470.5,22.5,16.25,9.25,2.75,186.75,110.0,22.25,5561111,,,
4913,Yussuf Poulsen,20,Denmark,CF,Yussuf Poulsen,193cm,78kg,(Age: 31-000d),7.75,42.75,16.0,37.325,2.538,0.935,0.175,0.47,13.2,0.0,0.0,14.25,7.5,18.5,5.0,16.25,0.0,307.0,3701.5,885.0,39.75,21.5,13.25,3.25,189.25,65.75,12.25,24250000,1994-06-15,31,192
4673,Thomas Delaney,8,Denmark,CM,Thomas Delaney,182cm,73kg,(Age: 33-285d),1.0,9.333,2.667,31.433,0.627,0.183,0.083,0.277,11.933,0.0,0.0,34.333,21.333,21.0,20.333,25.333,0.333,597.667,10140.333,2552.333,50.0,49.333,4.333,0.667,284.0,233.0,56.333,17700000,,,
14021,Ghaylen Chaaleli,18,Tunisia,CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,Wahbi Khazri,10,Tunisia,CF,Wahbi Khazri,182cm,76kg,(Age: 34-127d),8.25,58.0,17.0,28.6,2.832,0.785,0.095,0.315,23.275,3.0,3.0,28.75,17.0,17.25,7.75,5.75,0.0,405.75,7255.75,2040.25,72.25,46.0,18.0,2.25,193.25,124.25,60.75,9076923,1991-02-08,34,176
14028,Issam Jebali,9,Tunisia,CF,Issam Jebali,189cm,83kg,(Age: 33-172d),6.5,58.25,19.75,33.875,3.395,1.147,0.08,0.238,,1.5,2.0,,,,,,,,,,,,,,,,,617500,,,
14018,Nader Ghandri,5,Tunisia,RCB,Nader Ghandri,188cm,97kg,(Age: 30-117d),0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,320454,,,
14026,Seifeddine Jaziri,19,Tunisia,CF,Seifeddine Jaziri,178cm,71kg,(Age: 32-123d),,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,,,
4142,Dylan Bronn,6,Tunisia,RCB,Dylan Bronn,185cm,76kg,(Age: 29-361d),1.0,10.333,4.0,41.767,0.373,0.157,0.047,0.13,16.733,0.333,0.667,37.0,23.667,24.667,30.0,77.333,0.333,900.333,18170.333,6995.333,62.667,59.0,2.667,0.667,292.333,479.333,118.333,4730769,,,
9598,Ali Abdi,24,Tunisia,LWB,Ali Abdi,178cm,71kg,(Age: 31-177d),3.667,32.333,11.333,24.833,1.257,0.417,0.07,0.325,,0.0,0.0,,29.333,,40.333,,,,,,,,,2.333,,,,765000,,,
14015,Bechir Ben Said,22,Tunisia,GK,Bechir Ben Said,188cm,73kg,(Age: 32-198d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,309375,,,
14014,Mouez Hassen,26,Tunisia,GK,Mouez Hassen,184cm,69kg,(Age: 30-102d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,,,702777,,,
14025,Youssef Msakni,7,Tunisia,LW,Youssef Msakni,179cm,73kg,(Age: 34-230d),,,,,,,,,,,,,,,,,,,,,,,,,,,,2957142,,,
7649,Mohamed Drager,20,Tunisia,RWB,Mohamed Dräger,180cm,72kg,(Age: 28-355d),1.333,24.5,3.0,12.85,1.53,0.185,0.08,0.625,21.4,0.0,0.0,32.0,21.5,17.0,17.5,39.0,0.0,621.0,11118.0,3465.0,45.0,27.0,12.0,3.667,275.0,256.0,73.0,1337500,,,
