playerId,playerName,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,tackles,tackles_won,blocks,interceptions,clearances,errors,Market Value,birth_date,age,height_cm
92,Andreas Christensen,6,Denmark,MCB,Andreas Christensen,188cm,73kg,(Age: 29-066d),0.0,3.75,0.5,9.533,0.215,0.025,0.0,0.0,15.033,0.0,0.0,18.25,9.75,12.25,20.5,48.25,0.5,32000000,,,
9089,Andreas Skov Olsen,11,Denmark,RM,Andreas Skov Olsen,187cm,76kg,(Age: 25-168d),2.0,19.5,7.25,36.125,2.015,0.762,0.09,0.21,17.325,0.0,0.0,14.75,9.75,11.25,4.5,12.75,0.0,5561111,,,
4913,Yussuf Poulsen,20,Denmark,CF,Yussuf Poulsen,193cm,78kg,(Age: 31-000d),7.75,42.75,16.0,37.325,2.538,0.935,0.175,0.47,13.2,0.0,0.0,14.25,7.5,18.5,5.0,16.25,0.0,24250000,1994-06-15,31,192
4673,Thomas Delaney,8,Denmark,CM,Thomas Delaney,182cm,73kg,(Age: 33-285d),1.0,9.333,2.667,31.433,0.627,0.183,0.083,0.277,11.933,0.0,0.0,34.333,21.333,21.0,20.333,25.333,0.333,17700000,,,
14021,Ghaylen Chaaleli,18,Tunisia,CM,,,,,,,,,,,,,,,,,,,,,,,,,
4105,Wahbi Khazri,10,Tunisia,CF,Wahbi Khazri,182cm,76kg,(Age: 34-127d),8.25,58.0,17.0,28.6,2.832,0.785,0.095,0.315,23.275,3.0,3.0,28.75,17.0,17.25,7.75,5.75,0.0,9076923,1991-02-08,34,176
14028,Issam Jebali,9,Tunisia,CF,Issam Jebali,189cm,83kg,(Age: 33-172d),6.5,58.25,19.75,33.875,3.395,1.147,0.08,0.238,,1.5,2.0,,,,,,,617500,,,
14018,Nader Ghandri,5,Tunisia,RCB,Nader Ghandri,188cm,97kg,(Age: 30-117d),0.0,,,,,,,,,0.0,0.0,,,,,,,320454,,,
14026,Seifeddine Jaziri,19,Tunisia,CF,Seifeddine Jaziri,178cm,71kg,(Age: 32-123d),,,,,,,,,,,,,,,,,,475000,,,
4142,Dylan Bronn,6,Tunisia,RCB,Dylan Bronn,185cm,76kg,(Age: 29-361d),1.0,10.333,4.0,41.767,0.373,0.157,0.047,0.13,16.733,0.333,0.667,37.0,23.667,24.667,30.0,77.333,0.333,4730769,,,
9598,Ali Abdi,24,Tunisia,LWB,Ali Abdi,178cm,71kg,(Age: 31-177d),3.667,32.333,11.333,24.833,1.257,0.417,0.07,0.325,,0.0,0.0,,29.333,,40.333,,,765000,,,
14015,Bechir Ben Said,22,Tunisia,GK,Bechir Ben Said,188cm,73kg,(Age: 32-198d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,309375,,,
14014,Mouez Hassen,26,Tunisia,GK,Mouez Hassen,184cm,69kg,(Age: 30-102d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,702777,,,
14025,Youssef Msakni,7,Tunisia,LW,Youssef Msakni,179cm,73kg,(Age: 34-230d),,,,,,,,,,,,,,,,,,2957142,,,
7649,Mohamed Drager,20,Tunisia,RWB,Mohamed Dräger,180cm,72kg,(Age: 28-355d),1.333,24.5,3.0,12.85,1.53,0.185,0.08,0.625,21.4,0.0,0.0,32.0,21.5,17.0,17.5,39.0,0.0,1337500,,,
14027,Naim Sliti,23,Tunisia,RW,Naïm Sliti,173cm,74kg,(Age: 32-323d),5.75,46.25,16.5,35.975,2.225,0.805,0.115,0.305,24.5,0.5,0.75,56.0,19.5,18.0,10.0,9.0,0.0,6400000,,,
14022,Aissa Laidouni,14,Tunisia,CM,Aïssa Laïdouni,183cm,77kg,(Age: 28-184d),3.25,,,,,,,,,1.25,1.25,,,,,,,833333,,,
14016,Aymen Balbouli,1,Tunisia,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,475000,,,
14029,Taha Yassine Khenissi,11,Tunisia,CF,Taha Yassine Khenissi,180cm,77kg,(Age: 33-160d),,,,,,,,,,,,,,,,,,1030000,,,
14020,Bilel Ifa,2,Tunisia,RCB,Bilel Ifa,185cm,81kg,,1.0,4.0,1.0,25.0,0.39,0.1,0.25,1.0,,0.0,0.0,,,,,,,300000,,,
14013,Aymen Dahmen,16,Tunisia,GK,Aymen Dahmen,187cm,83kg,(Age: 28-138d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,662500,,,
4758,Ellyes Skhiri,17,Tunisia,CM,Ellyes Skhiri,184cm,68kg,(Age: 30-036d),3.25,22.5,6.25,29.0,0.815,0.238,0.155,0.502,17.8,0.0,0.0,79.0,47.75,49.25,61.5,36.75,0.75,9780000,,,
14024,Ferjani Sassi,13,Tunisia,CM,Ferjani Sassi,186cm,79kg,(Age: 33-089d),0.5,,7.0,,,0.545,,0.085,,0.0,0.0,,,,,,,2066666,,,
12862,Wajdi Kechrida,21,Tunisia,RM,Wajdi Kechrida,184cm,79kg,(Age: 29-222d),0.0,6.0,1.0,16.7,0.57,0.09,0.0,0.0,18.9,0.0,0.0,9.0,6.0,10.0,8.0,15.0,0.0,816666,1995-11-05,29,177
14017,Ali Maaloul,12,Tunisia,LB,Ali Maâloul,175cm,78kg,,1.0,,,,,,,,,0.0,0.0,,,,,,,1511111,,,
3263,Hannibal Mejbri,8,Tunisia,AM,Hannibal Mejbri,154cm,69kg,(Age: 22-145d),2.5,,,,,,,,,0.5,1.0,,,,,,,4000000,,,
14019,Yassine Meriah,4,Tunisia,MCB,Yassine Meriah,180cm,79kg,(Age: 31-348d),0.667,6.5,3.0,47.75,0.275,0.13,0.045,0.1,,0.0,0.0,,,,,,,2415384,1993-07-02,31,188
14023,Mohamed Ali Ben Romdhane,15,Tunisia,CM,Mohamed Ali Ben Romdhane,182cm,77kg,(Age: 25-282d),2.5,25.0,13.0,52.0,2.38,1.24,0.08,0.15,,0.5,0.5,,,,,,,982142,,,
14030,Anis Slimane,25,Tunisia,CM,Anis Ben Slimane,186cm,82kg,(Age: 24-091d),2.0,26.667,8.333,28.133,1.787,0.507,0.107,0.397,,0.0,0.0,,25.333,,13.667,,,1221875,,,
9824,Montassar Talbi,3,Tunisia,LCB,Montassar Talbi,190cm,83kg,(Age: 27-020d),0.333,13.0,2.333,19.2,0.557,0.097,0.023,0.167,,0.0,0.0,,20.0,,41.667,,,637500,,,
1341,Unai Simon,23,Spain,GK,Unai Simón,190cm,84kg,(Age: 28-004d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.75,5.75,2.5,14571428,,,
1529,Ansu Fati,25,Spain,LW,Ansu Fati,178cm,68kg,(Age: 22-227d),7.0,33.0,12.0,36.4,2.89,1.05,0.21,0.58,15.6,0.0,0.0,16.0,8.0,14.0,8.0,3.0,0.0,53875000,,,
8341,Gavi,9,Spain,CM,Gavi,173cm,69kg,(Age: 20-314d),2.0,30.0,8.0,26.7,1.17,0.31,0.07,0.25,15.3,0.0,0.0,38.0,18.0,36.0,25.0,13.0,0.0,32500000,,,
96,César Azpilicueta,2,Spain,RB,César Azpilicueta,178cm,76kg,(Age: 35-291d),1.25,17.0,5.25,33.675,0.547,0.173,0.077,0.242,15.2,0.0,0.0,73.75,43.0,45.25,40.25,78.0,1.5,26833333,,,
8014,Yeremi Pino,17,Spain,RW,Yeremi Pino,172cm,63kg,(Age: 22-238d),4.5,20.0,10.0,47.05,1.46,0.68,0.225,0.5,13.25,0.0,0.0,25.5,12.5,26.5,7.5,10.0,0.5,,,,
1519,Sergio Busquets,5,Spain,CM,Sergio Busquets,189cm,73kg,(Age: 36-334d),1.0,8.75,2.25,25.475,0.282,0.073,0.085,0.333,18.875,0.0,0.0,81.5,47.0,37.5,49.0,23.75,1.25,39100000,1988-07-16,36,189
1530,Pedri,26,Spain,CM,Pedri,174cm,63kg,(Age: 22-202d),3.333,26.667,9.333,36.2,1.173,0.43,0.153,0.417,17.25,0.0,0.0,32.0,24.0,29.5,19.333,7.0,0.5,41520000,2002-11-25,22,174
3867,Pablo Sarabia,22,Spain,RW,Pablo Sarabia,176cm,69kg,(Age: 33-035d),8.333,44.667,21.333,45.467,2.617,1.197,0.147,0.337,15.7,1.667,1.667,13.0,6.667,17.0,6.333,5.667,0.0,27923076,1992-05-11,33,174
8344,Alex Balde,14,Spain,LB,,,,,,,,,,,,,,,,,,,,,,,,,
1513,Jordi Alba,18,Spain,LB,Jordi Alba,170cm,68kg,(Age: 36-086d),2.25,19.5,5.75,32.525,0.635,0.185,0.152,0.45,18.625,0.0,0.0,38.5,24.75,20.75,44.75,51.25,0.5,41692307,1989-03-21,36,170
4908,Dani Olmo,21,Spain,LW,Dani Olmo,176cm,68kg,(Age: 27-039d),3.5,39.667,13.333,37.333,2.77,1.023,0.11,0.31,19.7,0.25,0.25,19.0,11.333,9.0,7.0,9.333,0.0,30681818,,,
13178,Nico Williams,12,Spain,RW,Nico Williams,180cm,67kg,(Age: 22-338d),0.0,33.0,10.0,30.3,2.22,0.67,0.0,0.0,15.5,0.0,0.0,20.0,10.0,18.0,5.0,9.0,0.0,3300000,2002-07-12,22,181
12,Eric García,3,Spain,RCB,Eric García,183cm,73kg,(Age: 24-157d),0.0,4.0,2.5,58.35,0.245,0.145,0.0,0.0,15.85,0.0,0.0,16.5,9.5,12.0,31.0,43.0,1.5,15328571,,,
1819,Hugo Guillamon,15,Spain,DM,Hugo Guillamón,182cm,82kg,(Age: 25-135d),0.667,4.667,1.0,21.45,0.197,0.043,0.14,0.75,15.4,0.0,0.0,24.667,14.333,16.0,20.667,61.333,1.333,3820833,2000-01-31,25,178
1394,Alvaro Morata,7,Spain,CF,Álvaro Morata,189cm,84kg,(Age: 32-235d),9.5,52.75,21.75,41.5,2.533,1.053,0.165,0.398,12.075,1.0,1.25,18.0,10.75,16.75,5.0,20.25,0.0,49250000,,,
1950,Ferran Torres,11,Spain,RW,Ferrán Torres,184cm,77kg,(Age: 25-106d),5.0,40.0,13.667,33.833,2.35,0.823,0.123,0.37,15.967,0.333,0.333,15.0,8.333,16.0,7.667,9.0,0.0,30214285,,,
1903,Robert Sánchez,1,Spain,GK,Robert Sánchez,197cm,87kg,(Age: 27-209d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.333,1.0,0.333,11.0,3.0,5883333,,,
18,Rodri,16,Spain,RCB,Ángel Rodríguez,172cm,67kg,(Age: 38-050d),6.75,46.0,16.5,36.2,2.675,0.97,0.135,0.37,15.075,0.5,0.75,13.0,7.0,11.75,4.0,9.75,0.0,57750000,,,
1829,Carlos Soler,19,Spain,CM,Carlos Soler,183cm,72kg,(Age: 28-164d),6.5,30.25,10.25,32.4,1.11,0.372,0.105,0.343,22.025,3.5,4.0,33.0,20.25,29.0,16.25,30.0,0.0,37727272,,,
9,Aymeric Laporte,24,Spain,LCB,Aymeric Laporte,189cm,84kg,(Age: 31-019d),2.0,17.75,4.25,28.4,0.653,0.165,0.12,0.375,14.25,0.0,0.0,25.25,11.75,12.25,22.5,54.0,1.25,54090909,,,
1696,Marco Asensio,10,Spain,CF,Marco Asensio,178cm,69kg,(Age: 29-145d),5.333,49.333,20.0,38.667,2.497,1.017,0.103,0.273,18.9,0.0,0.0,12.0,7.333,13.0,12.333,7.667,0.333,53230769,,,
1682,Daniel Carvajal,20,Spain,RB,Dani Carvajal,173cm,69kg,(Age: 33-155d),0.75,12.5,4.25,30.9,0.64,0.195,0.06,0.215,21.875,0.0,0.0,43.75,29.5,28.75,23.75,38.25,0.5,43333333,,,
1841,Pau Torres,4,Spain,LCB,Pau Torres,191cm,84kg,(Age: 28-150d),2.5,14.0,4.667,31.667,0.433,0.143,0.22,0.743,8.2,0.0,0.0,27.667,17.0,34.667,23.0,123.0,1.333,21066666,,,
5048,David Raya,13,Spain,GK,David Raya,186cm,81kg,(Age: 29-273d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25,21.0,4.0,7695833,,,
1383,Koke,8,Spain,CM,Koke,170cm,73kg,(Age: 33-158d),2.25,18.25,7.0,39.725,0.61,0.235,0.113,0.312,21.325,0.0,0.0,68.25,40.0,28.5,30.0,34.0,1.0,60800000,,,
1381,Marcos Llorente,6,Spain,RB,Marcos Llorente,182cm,71kg,(Age: 30-136d),3.75,20.0,7.5,48.275,0.792,0.31,0.112,0.287,17.9,0.0,0.0,41.75,23.0,26.25,19.25,23.25,0.0,35000000,,,
13795,Alvaro Zamora,26,Costa Rica,LM,Álvaro Zamora,183cm,74kg,(Age: 23-098d),4.0,,,,,,,,,0.0,0.0,,,,,,,50000,,,
3316,Joel Campbell,12,Costa Rica,LW,Joel Campbell,178cm,69kg,(Age: 32-354d),2.333,27.0,10.0,35.667,1.617,0.6,0.097,0.277,18.5,0.0,0.333,29.0,19.333,14.667,4.667,3.667,0.333,2363636,1992-06-26,32,178
13785,Gerson Torres,13,Costa Rica,RW,Gerson Torres,176cm,71kg,(Age: 27-291d),,,,,,,,,,,,,,,,,,241666,,,
649,Francisco Calvo,15,Costa Rica,LCB,Francisco Calvo,180cm,79kg,(Age: 32-342d),1.75,20.75,4.75,23.975,1.158,0.277,0.083,0.358,14.5,0.0,0.0,33.75,22.25,19.25,50.75,60.25,1.25,908333,,,
13783,Bryan Ruiz,10,Costa Rica,AM,Bryan Ruiz,188cm,82kg,,4.0,8.0,16.667,37.5,0.705,0.717,0.13,0.247,,0.0,0.0,,,,,,,984375,,,
754,Kendall Waston,19,Costa Rica,MCB,Kendall Waston,196cm,86kg,(Age: 37-165d),2.0,20.5,5.5,27.025,0.877,0.24,0.085,0.312,10.6,0.0,0.0,26.333,16.25,24.0,41.25,111.667,0.333,652777,,,
975,Ronald Matarrita,22,Costa Rica,LB,Rónald Matarrita,175cm,69kg,(Age: 30-341d),1.0,19.333,5.0,26.033,0.93,0.233,0.053,0.167,22.5,0.0,0.0,61.0,38.667,29.0,36.667,32.333,0.0,1447222,,,
13563,Jewison Bennette,9,Costa Rica,LW,Jewison Bennette,175cm,69kg,(Age: 21-000d),,,,,,,,,,,,,,,,,,162500,,,
13778,Daniel Chacon,2,Costa Rica,DM,,,,,,,,,,,,,,,,,,,,,,132142,2001-04-11,24,186
13789,Esteban Alvarado,18,Costa Rica,GK,Esteban Alvarado,187cm,71kg,(Age: 36-048d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,368750,,,
13790,Brandon Aguilera,20,Costa Rica,AM,Brandon Aguilera,,,(Age: 21-352d),2.667,16.0,5.0,35.25,1.29,0.435,0.175,0.5,22.4,0.0,0.0,35.0,15.0,10.0,10.5,6.0,0.0,112500,,,
13784,Johan Venegas,11,Costa Rica,CF,Johan Venegas,183cm,76kg,(Age: 36-200d),1.333,24.0,8.333,41.8,2.185,0.873,0.065,0.157,,0.0,0.0,,,,,,,413888,1988-11-27,36,183
13791,Roan Wilson,24,Costa Rica,CM,Roan Wilson,184cm,58kg,(Age: 23-045d),,,,,,,,,,,,,,,,,,120000,,,
13779,Juan Pablo Vargas,3,Costa Rica,LCB,Juan Pablo Vargas,192cm,76kg,(Age: 30-009d),0.5,15.5,4.25,26.275,0.647,0.165,0.02,0.055,,0.0,0.0,,,,,,,553125,,,
13781,Celso Borges,5,Costa Rica,CM,Celso Borges,186cm,81kg,(Age: 37-019d),7.0,,22.0,,,1.13,,0.32,,0.0,0.0,,,,,,,1463461,,,
13793,Douglas Lopez,21,Costa Rica,DM,,,,,,,,,,,,,,,,,,,,,,166666,1998-09-21,26,180
1593,Óscar Duarte,6,Costa Rica,RCB,Óscar Duarte,184cm,73kg,(Age: 36-012d),0.75,8.0,2.5,36.05,0.57,0.177,0.062,0.182,12.7,0.0,0.0,16.0,7.25,13.75,19.75,65.5,0.25,862500,,,
13782,Anthony Contreras,7,Costa Rica,CF,Anthony Contreras,180cm,72kg,(Age: 25-137d),,,,,,,,,,,,,,,,,,157142,,,
3841,Keylor Navas,1,Costa Rica,GK,Keylor Navas,183cm,78kg,(Age: 38-182d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,1.5,12300000,,,
13786,Carlos Martinez,16,Costa Rica,RB,,,,,,,,,,,,,,,,,,,,,,300000,1994-02-04,31,174
13371,Bryan Oviedo,8,Costa Rica,LWB,Bryan Oviedo,172cm,69kg,(Age: 35-117d),0.0,9.0,2.0,22.2,1.56,0.35,0.0,0.0,,0.0,0.0,,8.0,,10.0,,,727777,,,
13787,Youstin Salas,14,Costa Rica,DM,Youstin Salas,173cm,68kg,(Age: 28-363d),0.0,6.0,2.0,33.3,0.95,0.32,0.0,0.0,,0.0,0.0,,,,,,,153125,,,
13788,Yeltsin Tejeda,17,Costa Rica,CM,Yeltsin Tejeda,179cm,71kg,(Age: 33-090d),0.5,0.0,2.75,,0.0,0.182,,0.165,,0.0,0.0,,,,,,,443181,,,
13792,Patrick Sequeira,23,Costa Rica,GK,Patrick Sequeira,190cm,69kg,(Age: 26-106d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,85000,,,
13780,Keysher Fuller,4,Costa Rica,RWB,Keysher Fuller,183cm,78kg,(Age: 30-338d),1.0,,,,,,,,,0.0,0.0,,,,,,,221875,,,
13794,Anthony Hernandez,25,Costa Rica,RW,Anthony Hernandez,,,(Age: 30-132d),,,,,,,,,,,,,,,,,,,,,
3849,Thilo Kehrer,5,Germany,RCB,Thilo Kehrer,186cm,72kg,(Age: 28-267d),1.0,8.25,2.75,43.25,0.538,0.247,0.155,0.36,12.725,0.0,0.0,31.5,22.5,17.25,17.75,34.25,0.75,27000000,,,
4694,Matthias Ginter,4,Germany,RCB,Matthias Ginter,189cm,87kg,(Age: 31-147d),1.5,23.75,9.25,38.425,0.827,0.328,0.068,0.177,12.95,0.0,0.0,30.0,18.0,30.5,33.75,105.0,1.0,30500000,,,
9918,Mario Götze,11,Germany,AM,Mario Götze,176cm,71kg,(Age: 33-012d),4.75,19.25,10.75,54.65,1.195,0.647,0.255,0.475,13.275,0.25,0.25,26.25,15.5,14.75,9.75,3.0,0.25,15900000,,,
8112,Karim Adeyemi,24,Germany,CF,Karim Adeyemi,180cm,68kg,(Age: 23-148d),13.0,49.5,25.5,51.1,2.84,1.455,0.225,0.445,,2.0,2.0,,7.0,,3.5,,,10170000,,,
1937,Kai Havertz,7,Germany,CF,Kai Havertz,186cm,77kg,(Age: 26-004d),10.25,57.75,25.75,44.775,2.37,1.055,0.155,0.35,14.7,1.0,1.0,20.5,12.25,26.5,6.5,26.25,0.5,63333333,,,
4602,Manuel Neuer,1,Germany,GK,Manuel Neuer,193cm,92kg,(Age: 39-080d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,0.25,0.5,10.5,2.75,20550000,1986-03-27,39,193
4718,Kevin Trapp,12,Germany,GK,Kevin Trapp,189cm,83kg,(Age: 34-342d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,11.5,1.5,8400000,,,
4779,Nico Schlotterbeck,23,Germany,LCB,Nico Schlotterbeck,191cm,84kg,(Age: 25-196d),2.5,29.0,11.5,38.1,1.35,0.505,0.08,0.195,12.75,0.0,0.0,53.0,31.0,27.0,43.5,91.5,1.0,5595000,,,
20,Ilkay Gündogan,21,Germany,CM,İlkay Gündoğan,180cm,78kg,(Age: 34-234d),7.25,45.25,14.0,29.525,2.042,0.633,0.138,0.432,18.2,0.5,1.0,23.5,13.0,13.25,23.5,12.75,0.25,40500000,,,
1505,Marc-Andre ter Stegen,22,Germany,GK,Marc-André ter Stegen,189cm,84kg,(Age: 33-046d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.25,11.75,3.75,67846153,,,
4616,Joshua Kimmich,6,Germany,CM,Joshua Kimmich,176cm,69kg,(Age: 30-127d),3.25,28.75,11.0,38.275,1.018,0.39,0.112,0.295,23.05,0.0,0.0,44.25,25.75,33.0,37.75,29.5,1.0,73545454,,,
26,Leroy Sané,19,Germany,LW,Leroy Sané,184cm,73kg,(Age: 29-155d),6.5,73.0,26.0,35.55,3.445,1.23,0.095,0.26,20.0,0.0,0.0,23.0,13.0,20.5,10.5,5.0,1.0,79545454,1996-01-11,29,183
4623,Serge Gnabry,10,Germany,RW,Serge Gnabry,173cm,73kg,(Age: 29-336d),11.5,72.0,31.25,43.65,3.325,1.455,0.165,0.38,15.9,0.0,0.0,39.5,21.5,19.5,16.75,2.75,0.25,58076923,1995-07-14,29,176
4785,Christian Günter,20,Germany,LB,Christian Günter,184cm,81kg,(Age: 32-107d),1.75,27.75,7.25,26.125,0.833,0.22,0.065,0.253,23.8,0.0,0.0,32.75,19.0,30.25,18.5,46.0,0.5,9100000,,,
4630,Armel Bella-Kotchap,25,Germany,RCB,Armel Bella Kotchap,190cm,87kg,(Age: 23-186d),0.25,7.667,2.0,27.767,0.43,0.12,0.033,0.167,16.4,0.0,0.0,34.0,16.667,21.0,41.333,84.0,2.0,3214285,2001-12-11,23,190
4618,Leon Goretzka,8,Germany,CM,Leon Goretzka,189cm,78kg,(Age: 30-129d),5.5,45.25,15.25,33.6,2.473,0.82,0.122,0.353,17.275,0.0,0.0,32.75,18.75,21.0,27.75,14.0,0.75,53636363,,,
4608,Niklas Süle,15,Germany,RB,Niklas Süle,195cm,92kg,(Age: 29-285d),1.0,15.5,4.25,26.05,0.875,0.218,0.053,0.188,17.4,0.0,0.0,24.75,18.25,17.75,24.25,47.5,0.5,44818181,1995-09-03,29,195
4713,Jonas Hofmann,18,Germany,AM,Jonas Hofmann,176cm,69kg,(Age: 32-336d),7.0,33.5,12.0,35.575,1.587,0.57,0.172,0.482,19.525,1.0,1.25,34.0,21.25,27.75,18.25,11.75,0.25,10818181,,,
4624,Thomas Müller,13,Germany,AM,Thomas Müller,186cm,74kg,(Age: 35-275d),8.25,55.5,22.25,39.85,2.04,0.815,0.15,0.385,13.5,0.25,0.25,42.75,23.0,37.0,14.25,12.5,0.25,39038461,,,
4868,David Raum,3,Germany,LB,David Raum,180cm,74kg,(Age: 27-054d),1.5,13.0,4.5,37.75,0.63,0.23,0.138,0.353,19.8,0.0,0.0,52.0,21.5,38.0,22.75,39.0,1.0,2975000,,,
4689,Youssoufa Moukoko,26,Germany,CF,Youssoufa Moukoko,179cm,74kg,(Age: 20-207d),,,,,,,,,,,,,,,,,,13250000,,,
4897,Lukas Klostermann,16,Germany,RCB,Lukas Klostermann,189cm,83kg,(Age: 29-012d),2.25,10.75,3.75,32.4,0.517,0.16,0.177,0.458,12.875,0.0,0.0,36.75,22.5,25.75,24.75,69.25,0.75,25833333,,,
4621,Jamal Musiala,14,Germany,LW,Jamal Musiala,184cm,72kg,(Age: 22-109d),5.5,33.5,12.5,37.55,2.59,0.97,0.175,0.465,15.75,0.0,0.0,30.0,19.0,21.0,16.5,2.5,0.5,29666666,,,
90,Antonio Rüdiger,2,Germany,RCB,Antonio Rüdiger,191cm,84kg,(Age: 32-104d),2.0,24.667,7.333,31.667,0.93,0.29,0.1,0.357,17.267,0.0,0.0,35.667,23.0,17.333,20.667,67.0,0.667,36384615,,,
4682,Julian Brandt,17,Germany,AM,Julian Brandt,185cm,82kg,(Age: 29-044d),5.5,38.5,16.0,41.875,1.583,0.655,0.15,0.363,17.75,0.0,0.0,34.75,20.5,26.5,18.5,10.75,1.0,36923076,,,
9963,Niclas Fullkrug,9,Germany,CF,Niclas Füllkrug,188cm,82kg,(Age: 32-126d),9.0,64.0,22.667,37.367,3.573,1.327,0.097,0.253,15.1,1.667,1.667,5.0,2.667,10.0,2.333,15.0,0.0,6346153,,,
13802,Daizen Maeda,25,Japan,CF,Daizen Maeda,173cm,67kg,(Age: 27-238d),8.75,45.0,20.5,41.325,2.29,0.972,0.153,0.35,14.7,0.75,0.75,26.0,14.25,21.0,12.75,11.0,0.0,800000,,,
9981,Ritsu Doan,8,Japan,RW,Ritsu Doan,172cm,69kg,(Age: 26-364d),5.0,45.333,16.667,36.933,2.313,0.867,0.113,0.297,17.367,0.0,0.0,40.333,26.667,27.667,16.667,10.0,0.333,5868181,,,
10704,Kaoru Mitoma,9,Japan,LW,Kaoru Mitoma,178cm,71kg,(Age: 28-026d),8.667,37.333,21.0,54.033,2.44,1.353,0.23,0.423,15.0,0.0,0.0,24.0,17.333,22.0,10.0,11.0,0.0,875000,,,
2086,Daniel Schmidt,23,Japan,GK,Daniel Schmidt,197cm,84kg,(Age: 33-132d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.75,0.667,0.25,9.0,0.333,735714,,,
13796,Miki Yamane,2,Japan,RB,Miki Yamane,178cm,68kg,(Age: 31-175d),2.75,22.75,8.0,36.55,0.713,0.253,0.13,0.345,,0.0,0.0,,42.0,,47.25,,,760714,,,
8927,Ao Tanaka,17,Japan,CM,Ao Tanaka,178cm,68kg,(Age: 26-278d),1.75,31.0,9.25,29.35,1.45,0.43,0.045,0.152,,0.0,0.0,,33.0,,28.25,,,887500,,,
55,Takumi Minamino,10,Japan,LW,Takumi Minamino,174cm,67kg,(Age: 30-150d),2.0,13.0,4.0,30.8,1.65,0.51,0.15,0.5,18.3,0.0,0.0,7.0,3.0,13.0,4.0,9.0,0.0,8600000,,,
2095,Daichi Kamada,15,Japan,LW,Daichi Kamada,180cm,72kg,(Age: 28-314d),5.75,43.5,15.0,33.2,1.905,0.667,0.12,0.385,16.375,0.25,0.25,35.5,21.25,17.0,9.0,10.0,0.0,11500000,,,
13797,Shogo Taniguchi,3,Japan,LCB,Shogo Taniguchi,182cm,69kg,(Age: 33-335d),2.0,11.0,3.333,28.0,0.377,0.113,0.167,0.6,,0.0,0.0,,19.667,,54.667,,,2057142,,,
4928,Wataru Endo,6,Japan,CM,Wataru Endo,178cm,74kg,(Age: 32-126d),2.667,31.0,13.0,43.533,1.083,0.46,0.083,0.19,18.1,0.0,0.0,69.0,34.667,48.0,40.0,61.5,0.0,4231818,,,
2094,Junya Ito,14,Japan,RWB,Junya Ito,176cm,68kg,(Age: 32-098d),6.5,47.25,20.25,43.5,2.06,0.902,0.135,0.307,16.3,0.0,0.0,41.0,28.0,23.5,15.25,3.25,0.0,4511111,,,
2099,Takuma Asano,18,Japan,RW,Takuma Asano,171cm,69kg,(Age: 30-217d),6.25,23.0,7.0,28.2,1.76,0.505,0.045,0.135,16.95,0.25,0.25,8.0,4.5,11.5,4.5,4.5,0.0,2122222,,,
2088,Maya Yoshida,22,Japan,MCB,Maya Yoshida,189cm,81kg,(Age: 36-295d),0.75,7.75,2.25,32.55,0.532,0.2,0.077,0.375,11.3,0.0,0.0,11.5,5.5,23.25,29.0,66.0,0.75,5080000,,,
2092,Gaku Shibasaki,7,Japan,CM,Gaku Shibasaki,175cm,63kg,(Age: 33-018d),1.667,16.0,5.333,33.8,0.653,0.21,0.107,0.243,,0.0,0.0,,26.333,,29.0,,,1541666,,,
4230,Eiji Kawashima,1,Japan,GK,Eiji Kawashima,185cm,73kg,(Age: 42-087d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,250000,1983-03-20,42,185
